"_id",action,common,expectation
5e2184476d7d6061ac34739a,email,false,"I receive an email notification when a new user is registered "
5e2184476d7d6061ac34739b,notification,false,"I receive an email notification when a new user is registered "
5e2184476d7d6061ac34739c,new,false,"I receive an email notification when a new user is registered "
5e2184476d7d6061ac34739d,user,false,"I receive an email notification when a new user is registered "
5e2184476d7d6061ac34739e,registered,false,"I receive an email notification when a new user is registered "
5e21846ae7135dd61b3b47d5,able,true,"I am able to add a new person to the database "
5e21846ae7135dd61b3b47d6,add,true,"I am able to add a new person to the database "
5e21846ae7135dd61b3b47d7,new,true,"I am able to add a new person to the database "
5e21846ae7135dd61b3b47d8,person,true,"I am able to add a new person to the database "
5e21846ae7135dd61b3b47d9,database,true,"I am able to add a new person to the database "
5e2184eb441f64f37129cf1e,able,true,"I am able to view a person 's profile "
5e2184eb441f64f37129cf1f,view,true,"I am able to view a person 's profile "
5e2184eb441f64f37129cf20,person,true,"I am able to view a person 's profile "
5e2184eb441f64f37129cf21,s,true,"I am able to view a person 's profile "
5e2184eb441f64f37129cf22,profile,true,"I am able to view a person 's profile "
5e21851dffb62c390fe57c96,want,true,"I want to see an error when I can not see recommendations after I upload an article "
5e21851dffb62c390fe57c97,error,true,"I want to see an error when I can not see recommendations after I upload an article "
5e21851dffb62c390fe57c98,recommendation,true,"I want to see an error when I can not see recommendations after I upload an article "
5e21851dffb62c390fe57c99,upload,true,"I want to see an error when I can not see recommendations after I upload an article "
5e21851effb62c390fe57c9a,article,true,"I want to see an error when I can not see recommendations after I upload an article "
5e218554a0c6578d529585d9,able,true,"I am able to click a particular location from the map "
5e218554a0c6578d529585da,click,true,"I am able to click a particular location from the map "
5e218554a0c6578d529585db,particular,true,"I am able to click a particular location from the map "
5e218554a0c6578d529585dc,location,true,"I am able to click a particular location from the map "
5e218554a0c6578d529585dd,map,true,"I am able to click a particular location from the map "
5e2185941d67ef96f160b5c6,able,true,"I am able to see landmarks associated with the latitude and longitude combination of a particular location "
5e2185941d67ef96f160b5c7,landmark,true,"I am able to see landmarks associated with the latitude and longitude combination of a particular location "
5e2185941d67ef96f160b5c8,associated,true,"I am able to see landmarks associated with the latitude and longitude combination of a particular location "
5e2185941d67ef96f160b5c9,latitude,true,"I am able to see landmarks associated with the latitude and longitude combination of a particular location "
5e2185941d67ef96f160b5ca,longitude,true,"I am able to see landmarks associated with the latitude and longitude combination of a particular location "
5e2185941d67ef96f160b5cb,combination,true,"I am able to see landmarks associated with the latitude and longitude combination of a particular location "
5e2185941d67ef96f160b5cc,particular,true,"I am able to see landmarks associated with the latitude and longitude combination of a particular location "
5e2185941d67ef96f160b5cd,location,true,"I am able to see landmarks associated with the latitude and longitude combination of a particular location "
5e2185c7b8a4e832d37c01c7,want,false,"I want to open the interactive map "
5e2185c7b8a4e832d37c01c8,open,false,"I want to open the interactive map "
5e2185c7b8a4e832d37c01c9,interactive,false,"I want to open the interactive map "
5e2185c8b8a4e832d37c01ca,map,false,"I want to open the interactive map "
